,aha_id,appointment_booking,correction_notes,description,doctors_url,full_scorecard_url,high_performing_in_specialty,hospital_id,input_location,input_location_distance,location,name,phone,photo,photo_thumbnail,ranking,scores,sponsored,title,url
8,6350830,,[],"Wheeling Hospital in Wheeling, WV is not nationally ranked in any specialty.",/best-hospitals/area/wv/wheeling-hospital-6350830/doctors?specialty_urlname=nephrology,/best-hospitals/area/wv/wheeling-hospital-6350830/nephrology,,6350830,,,"{'city': 'Wheeling', 'state': {'abbreviation': 'WV', 'name': 'West Virginia'}, 'zip_code': '26003-6379', 'geolocation': {'lat': 40.0588, 'lon': -80.685}, 'address': '1 Medical Park'}",Wheeling Hospital,(304) 243-3000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.6/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/wv/wheeling-hospital-6350830
9,6710400,,[],"CHI St. Vincent Infirmary in Little Rock, AR is not nationally ranked in any specialty.",/best-hospitals/area/ar/st-vincent-infirmary-6710400/doctors?specialty_urlname=nephrology,/best-hospitals/area/ar/st-vincent-infirmary-6710400/nephrology,,6710400,,,"{'city': 'Little Rock', 'state': {'abbreviation': 'AR', 'name': 'Arkansas'}, 'zip_code': '72205-5499', 'geolocation': {'lat': 34.7503, 'lon': -92.3393}, 'address': 'Two St Vincent Circle'}",CHI St. Vincent Infirmary,(501) 552-3000,https://www.usnews.com/dims4/USNEWS/e7a2660/17177859217/resize/200x150^/crop/200x150+0.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F42%2F42904b6f-af94-4469-9a1e-278548c2b5ec.jpeg,https://www.usnews.com/dims4/USNEWS/5f58f70/17177859217/resize/90x90^/crop/90x90+15.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F42%2F42904b6f-af94-4469-9a1e-278548c2b5ec.jpeg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.5/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ar/st-vincent-infirmary-6710400
0,6440555,,[],"DMC-Detroit Receiving Hospital in Detroit, MI is not nationally ranked in any specialty.",/best-hospitals/area/mi/dmc-detroit-receiving-hospital-6440555/doctors?specialty_urlname=nephrology,/best-hospitals/area/mi/dmc-detroit-receiving-hospital-6440555/nephrology,,6440555,,,"{'city': 'Detroit', 'state': {'abbreviation': 'MI', 'name': 'Michigan'}, 'zip_code': '48201-2153', 'geolocation': {'lat': 42.3534, 'lon': -83.0557}, 'address': '4201 Saint Antoine Street'}",DMC-Detroit Receiving Hospital,(313) 745-3000,https://www.usnews.com/dims4/USNEWS/b26b07a/17177859217/resize/200x150^/crop/200x150+12.5+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2Fe6%2Fe600560b-27b6-45ac-90e8-c8a3a03048f6.jpg,https://www.usnews.com/dims4/USNEWS/64ca4b5/17177859217/resize/90x90^/crop/90x90+22.5+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2Fe6%2Fe600560b-27b6-45ac-90e8-c8a3a03048f6.jpg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.5/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/mi/dmc-detroit-receiving-hospital-6440555
1,6220820,,[],"Newark Beth Israel Medical Center in Newark, NJ is not nationally ranked in any specialty.",/best-hospitals/area/nj/newark-beth-israel-medical-center-6220820/doctors?specialty_urlname=nephrology,/best-hospitals/area/nj/newark-beth-israel-medical-center-6220820/nephrology,,6220820,,,"{'city': 'Newark', 'state': {'abbreviation': 'NJ', 'name': 'New Jersey'}, 'zip_code': '07112-2027', 'geolocation': {'lat': 40.7094, 'lon': -74.2125}, 'address': '201 Lyons Avenue at Osborne Terrace'}",Newark Beth Israel Medical Center,(973) 926-7000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.5/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/nj/newark-beth-israel-medical-center-6220820
2,6440489,,[],"St. John Macomb-Oakland Hospital in Warren, MI is not nationally ranked in any specialty.",/best-hospitals/area/mi/st-john-macomb-oakland-hospital-6440489/doctors?specialty_urlname=nephrology,/best-hospitals/area/mi/st-john-macomb-oakland-hospital-6440489/nephrology,,6440489,,,"{'city': 'Warren', 'state': {'abbreviation': 'MI', 'name': 'Michigan'}, 'zip_code': '48093-3472', 'geolocation': {'lat': 42.5058, 'lon': -83.0048}, 'address': '11800 East 12 Mile Road'}",St. John Macomb-Oakland Hospital,(586) 573-5000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.5/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/mi/st-john-macomb-oakland-hospital-6440489
3,6950425,,[],"Adventist Health Castle in Kailua, HI is not nationally ranked in any specialty.",/best-hospitals/area/hi/castle-medical-center-6950425/doctors?specialty_urlname=nephrology,/best-hospitals/area/hi/castle-medical-center-6950425/nephrology,,6950425,,,"{'city': 'Kailua', 'state': {'abbreviation': 'HI', 'name': 'Hawaii'}, 'zip_code': '96734-4454', 'geolocation': {'lat': 21.3807, 'lon': -157.758}, 'address': '640 Ulukahiki Street'}",Adventist Health Castle,(808) 263-5500,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/hi/castle-medical-center-6950425
4,6442198,,[],"Ascension Crittenton Hospital Medical Center in Rochester, MI is not nationally ranked in any specialty.",/best-hospitals/area/mi/crittenton-hospital-medical-center-6442198/doctors?specialty_urlname=nephrology,/best-hospitals/area/mi/crittenton-hospital-medical-center-6442198/nephrology,,6442198,,,"{'city': 'Rochester', 'state': {'abbreviation': 'MI', 'name': 'Michigan'}, 'zip_code': '48307-1831', 'geolocation': {'lat': 42.6807, 'lon': -83.1493}, 'address': '1101 West University Drive'}",Ascension Crittenton Hospital Medical Center,(248) 652-5000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/mi/crittenton-hospital-medical-center-6442198
5,6421045,,[],"Baptist Health Floyd in New Albany, IN is not nationally ranked in any specialty.",/best-hospitals/area/in/floyd-memorial-hospital-and-health-services-6421045/doctors?specialty_urlname=nephrology,/best-hospitals/area/in/floyd-memorial-hospital-and-health-services-6421045/nephrology,,6421045,,,"{'city': 'New Albany', 'state': {'abbreviation': 'IN', 'name': 'Indiana'}, 'zip_code': '47150-4997', 'geolocation': {'lat': 38.3012, 'lon': -85.8339}, 'address': '1850 State Street'}",Baptist Health Floyd,(812) 949-5500,https://www.usnews.com/dims4/USNEWS/481b778/17177859217/resize/200x150^/crop/200x150+0.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2Fe3%2Fe3c03234-5f6b-4c12-864b-23a48fd72741.jpeg,https://www.usnews.com/dims4/USNEWS/6f38ffe/17177859217/resize/90x90^/crop/90x90+15.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2Fe3%2Fe3c03234-5f6b-4c12-864b-23a48fd72741.jpeg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/in/floyd-memorial-hospital-and-health-services-6421045
6,6390215,,[],"Broward Health Imperial Point in Fort Lauderdale, FL is not nationally ranked in any specialty.",/best-hospitals/area/fl/broward-health-imperial-point-6390215/doctors?specialty_urlname=nephrology,/best-hospitals/area/fl/broward-health-imperial-point-6390215/nephrology,,6390215,,,"{'city': 'Fort Lauderdale', 'state': {'abbreviation': 'FL', 'name': 'Florida'}, 'zip_code': '33308-1495', 'geolocation': {'lat': 26.2068, 'lon': -80.1109}, 'address': '6401 North Federal Highway'}",Broward Health Imperial Point,(954) 776-8500,https://www.usnews.com/dims4/USNEWS/65c03e3/17177859217/resize/200x150^/crop/200x150+14.5+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F40%2F40d7271c-f5c3-437c-b8e0-3c1912b0f6a1.jpg,https://www.usnews.com/dims4/USNEWS/5eed45c/17177859217/resize/90x90^/crop/90x90+24.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F40%2F40d7271c-f5c3-437c-b8e0-3c1912b0f6a1.jpg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/fl/broward-health-imperial-point-6390215
7,6740258,,[],"Christus Southeast Texas Hospital-St. Elizabeth in Beaumont, TX is not nationally ranked in any specialty.",/best-hospitals/area/tx/christus-hospital-st-elizabeth-6740258/doctors?specialty_urlname=nephrology,/best-hospitals/area/tx/christus-hospital-st-elizabeth-6740258/nephrology,,6740258,,,"{'city': 'Beaumont', 'state': {'abbreviation': 'TX', 'name': 'Texas'}, 'zip_code': '77702-1809', 'geolocation': {'lat': 30.087, 'lon': -94.1321}, 'address': '2830 Calder Avenue'}",Christus Southeast Texas Hospital-St. Elizabeth,(409) 892-7171,https://www.usnews.com/dims4/USNEWS/109c3e5/17177859217/resize/200x150^/crop/200x150+13.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2Fc0%2Fc00a96c1-789f-4780-a994-d1775d87ea0a.jpg,https://www.usnews.com/dims4/USNEWS/b1b6f26/17177859217/resize/90x90^/crop/90x90+23.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2Fc0%2Fc00a96c1-789f-4780-a994-d1775d87ea0a.jpg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/tx/christus-hospital-st-elizabeth-6740258
8,6220758,,[],"Clara Maass Medical Center in Belleville, NJ is not nationally ranked in any specialty.",/best-hospitals/area/nj/clara-maass-medical-center-6220758/doctors?specialty_urlname=nephrology,/best-hospitals/area/nj/clara-maass-medical-center-6220758/nephrology,,6220758,,,"{'city': 'Belleville', 'state': {'abbreviation': 'NJ', 'name': 'New Jersey'}, 'zip_code': '07109-3557', 'geolocation': {'lat': 40.7858, 'lon': -74.1764}, 'address': 'One Clara Maass Drive'}",Clara Maass Medical Center,(973) 450-2000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/nj/clara-maass-medical-center-6220758
9,6441030,,[],"Hurley Medical Center in Flint, MI is not nationally ranked in any specialty.",/best-hospitals/area/mi/hurley-medical-center-6441030/doctors?specialty_urlname=nephrology,/best-hospitals/area/mi/hurley-medical-center-6441030/nephrology,,6441030,,,"{'city': 'Flint', 'state': {'abbreviation': 'MI', 'name': 'Michigan'}, 'zip_code': '48503-5993', 'geolocation': {'lat': 43.0212, 'lon': -83.7047}, 'address': 'One Hurley Plaza'}",Hurley Medical Center,(810) 262-9000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/mi/hurley-medical-center-6441030
0,6420130,,[],"Indiana University Health Bloomington Hospital in Bloomington, IN is not nationally ranked in any specialty.",/best-hospitals/area/in/iu-health-bloomington-hospital-6420130/doctors?specialty_urlname=nephrology,/best-hospitals/area/in/iu-health-bloomington-hospital-6420130/nephrology,,6420130,,,"{'city': 'Bloomington', 'state': {'abbreviation': 'IN', 'name': 'Indiana'}, 'zip_code': '47403-2317', 'geolocation': {'lat': 39.16, 'lon': -86.5404}, 'address': '601 West Second Street'}",Indiana University Health Bloomington Hospital,(812) 336-6821,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/in/iu-health-bloomington-hospital-6420130
1,6930315,,[],"Mills-Peninsula Health Services-Burlingame in Burlingame, CA is not nationally ranked in any specialty.",/best-hospitals/area/ca/mills-peninsula-health-services-6930315/doctors?specialty_urlname=nephrology,/best-hospitals/area/ca/mills-peninsula-health-services-6930315/nephrology,,6930315,,,"{'city': 'Burlingame', 'state': {'abbreviation': 'CA', 'name': 'California'}, 'zip_code': '94010-3282', 'geolocation': {'lat': 37.5921, 'lon': -122.383}, 'address': '1501 Trousdale Drive'}",Mills-Peninsula Health Services-Burlingame,(650) 696-5400,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ca/mills-peninsula-health-services-6930315
2,6650002,,[],"Rapid City Regional Hospital in Rapid City, SD is not nationally ranked in any specialty.",/best-hospitals/area/sd/rapid-city-regional-hospital-6650002/doctors?specialty_urlname=nephrology,/best-hospitals/area/sd/rapid-city-regional-hospital-6650002/nephrology,,6650002,,,"{'city': 'Rapid City', 'state': {'abbreviation': 'SD', 'name': 'South Dakota'}, 'zip_code': '57701-7393', 'geolocation': {'lat': 44.0574, 'lon': -103.225}, 'address': '353 Fairmont Boulevard'}",Rapid City Regional Hospital,(605) 755-1000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/sd/rapid-city-regional-hospital-6650002
3,6640040,,[],"CHI St. Alexius Health-Bismarck in Bismarck, ND is not nationally ranked in any specialty.",/best-hospitals/area/nd/st-alexius-medical-center-6640040/doctors?specialty_urlname=nephrology,/best-hospitals/area/nd/st-alexius-medical-center-6640040/nephrology,,6640040,,,"{'city': 'Bismarck', 'state': {'abbreviation': 'ND', 'name': 'North Dakota'}, 'zip_code': '58501-4586', 'geolocation': {'lat': 46.8076, 'lon': -100.778}, 'address': '900 East Broadway'}",CHI St. Alexius Health-Bismarck,(701) 530-7000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/nd/st-alexius-medical-center-6640040
4,6930016,,[],"Doctors Medical Center of Modesto in Modesto, CA is not nationally ranked in any specialty.",/best-hospitals/area/ca/doctors-medical-center-6930016/doctors?specialty_urlname=nephrology,/best-hospitals/area/ca/doctors-medical-center-6930016/nephrology,,6930016,,,"{'city': 'Modesto', 'state': {'abbreviation': 'CA', 'name': 'California'}, 'zip_code': '95350-4418', 'geolocation': {'lat': 37.6652, 'lon': -120.997}, 'address': '1441 Florida Avenue'}",Doctors Medical Center of Modesto,(209) 578-1211,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ca/doctors-medical-center-6930016
5,6510165,,[],"Hardin Memorial Health-Elizabethtown in Elizabethtown, KY is not nationally ranked in any specialty.",/best-hospitals/area/ky/hardin-memorial-hospital-6510165/doctors?specialty_urlname=nephrology,/best-hospitals/area/ky/hardin-memorial-hospital-6510165/nephrology,,6510165,,,"{'city': 'Elizabethtown', 'state': {'abbreviation': 'KY', 'name': 'Kentucky'}, 'zip_code': '42701-2503', 'geolocation': {'lat': 37.7131, 'lon': -85.876}, 'address': '913 North Dixie Avenue'}",Hardin Memorial Health-Elizabethtown,(270) 737-1212,https://www.usnews.com/dims4/USNEWS/4d770d1/17177859217/resize/200x150^/crop/200x150+0.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F49%2F49a7aef6-7218-471a-a714-08d981cba3e1.jpg,https://www.usnews.com/dims4/USNEWS/24b22ab/17177859217/resize/90x90^/crop/90x90+15.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F49%2F49a7aef6-7218-471a-a714-08d981cba3e1.jpg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ky/hardin-memorial-hospital-6510165
6,6213870,,[],"Phelps Memorial Hospital Center in Sleepy Hollow, NY is not nationally ranked in any specialty.",/best-hospitals/area/ny/phelps-memorial-hospital-center-6213870/doctors?specialty_urlname=nephrology,/best-hospitals/area/ny/phelps-memorial-hospital-center-6213870/nephrology,,6213870,,,"{'city': 'Sleepy Hollow', 'state': {'abbreviation': 'NY', 'name': 'New York'}, 'zip_code': '10591-1020', 'geolocation': {'lat': 41.1088, 'lon': -73.8633}, 'address': '701 North Broadway'}",Phelps Memorial Hospital Center,(914) 366-3000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ny/phelps-memorial-hospital-center-6213870
7,6441795,,[],"ProMedica Monroe Regional Hospital in Monroe, MI is not nationally ranked in any specialty.",/best-hospitals/area/mi/mercy-memorial-hospital-6441795/doctors?specialty_urlname=nephrology,/best-hospitals/area/mi/mercy-memorial-hospital-6441795/nephrology,,6441795,,,"{'city': 'Monroe', 'state': {'abbreviation': 'MI', 'name': 'Michigan'}, 'zip_code': '48162-7815', 'geolocation': {'lat': 41.9252, 'lon': -83.3889}, 'address': '718 North Macomb Street'}",ProMedica Monroe Regional Hospital,(734) 240-8400,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/mi/mercy-memorial-hospital-6441795
8,6741153,,[],"Texas Health Presbyterian Hospital Denton in Denton, TX is not nationally ranked in any specialty.",/best-hospitals/area/tx/presbyterian-hospital-of-denton-6741153/doctors?specialty_urlname=nephrology,/best-hospitals/area/tx/presbyterian-hospital-of-denton-6741153/nephrology,,6741153,,,"{'city': 'Denton', 'state': {'abbreviation': 'TX', 'name': 'Texas'}, 'zip_code': '76201-5119', 'geolocation': {'lat': 33.2176, 'lon': -97.1664}, 'address': '3000 North I-35'}",Texas Health Presbyterian Hospital Denton,(940) 898-7000,https://www.usnews.com/dims4/USNEWS/398a4cc/17177859217/resize/200x150^/crop/200x150+0+0.5/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F5d%2F5d54eb99-9352-4cd9-8ba1-77a94468de6a.jpeg,https://www.usnews.com/dims4/USNEWS/460ad2b/17177859217/resize/90x90^/crop/90x90+15.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F5d%2F5d54eb99-9352-4cd9-8ba1-77a94468de6a.jpeg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/tx/presbyterian-hospital-of-denton-6741153
9,6510440,,[],"CHI St. Joseph Health-Lexington in Lexington, KY is not nationally ranked in any specialty.",/best-hospitals/area/ky/st-joseph-hospital-6510440/doctors?specialty_urlname=nephrology,/best-hospitals/area/ky/st-joseph-hospital-6510440/nephrology,,6510440,,,"{'city': 'Lexington', 'state': {'abbreviation': 'KY', 'name': 'Kentucky'}, 'zip_code': '40504-3754', 'geolocation': {'lat': 38.0322157, 'lon': -84.5234658}, 'address': 'One Saint Joseph Drive'}",CHI St. Joseph Health-Lexington,(859) 278-3436,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.2/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ky/st-joseph-hospital-6510440
0,6210570,,[],"NYC Health and Hospitals-Coney Island in Brooklyn, NY is not nationally ranked in any specialty.",/best-hospitals/area/ny/coney-island-hospital-6210570/doctors?specialty_urlname=nephrology,/best-hospitals/area/ny/coney-island-hospital-6210570/nephrology,,6210570,,,"{'city': 'Brooklyn', 'state': {'abbreviation': 'NY', 'name': 'New York'}, 'zip_code': '11235-7795', 'geolocation': {'lat': 40.5855, 'lon': -73.9656}, 'address': '2601 Ocean Parkway'}",NYC Health and Hospitals-Coney Island,(718) 616-3000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.2/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ny/coney-island-hospital-6210570
1,6350006,,[],"Raleigh General Hospital in Beckley, WV is not nationally ranked in any specialty.",/best-hospitals/area/wv/raleigh-general-hospital-6350006/doctors?specialty_urlname=nephrology,/best-hospitals/area/wv/raleigh-general-hospital-6350006/nephrology,,6350006,,,"{'city': 'Beckley', 'state': {'abbreviation': 'WV', 'name': 'West Virginia'}, 'zip_code': '25801-3397', 'geolocation': {'lat': 37.7876, 'lon': -81.2018}, 'address': '1710 Harper Road'}",Raleigh General Hospital,(304) 256-4100,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.2/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/wv/raleigh-general-hospital-6350006
2,6671170,,[],"Wesley Healthcare Center in Wichita, KS is not nationally ranked in any specialty.",/best-hospitals/area/ks/wesley-medical-center-6671170/doctors?specialty_urlname=nephrology,/best-hospitals/area/ks/wesley-medical-center-6671170/nephrology,,6671170,,,"{'city': 'Wichita', 'state': {'abbreviation': 'KS', 'name': 'Kansas'}, 'zip_code': '67214-4976', 'geolocation': {'lat': 37.6953, 'lon': -97.2978}, 'address': '550 North Hillside'}",Wesley Healthcare Center,(316) 962-2000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.2/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ks/wesley-medical-center-6671170
3,6230041,,[],"Allegheny General Hospital in Pittsburgh, PA is not nationally ranked in any specialty.",/best-hospitals/area/pa/allegheny-general-hospital-6230041/doctors?specialty_urlname=nephrology,/best-hospitals/area/pa/allegheny-general-hospital-6230041/nephrology,,6230041,,,"{'city': 'Pittsburgh', 'state': {'abbreviation': 'PA', 'name': 'Pennsylvania'}, 'zip_code': '15212-4756', 'geolocation': {'lat': 40.4566, 'lon': -80.0028}, 'address': '320 East North Avenue'}",Allegheny General Hospital,(412) 359-3131,https://www.usnews.com/dims4/USNEWS/082cd18/17177859217/resize/200x150^/crop/200x150+0+25.0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F1b%2F1b46a3e8-cff3-461b-a8f7-dfcc6b5b6ab8.jpg,https://www.usnews.com/dims4/USNEWS/d7d2977/17177859217/resize/90x90^/crop/90x90+0.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F1b%2F1b46a3e8-cff3-461b-a8f7-dfcc6b5b6ab8.jpg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.1/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/pa/allegheny-general-hospital-6230041
4,6741390,,[],"Baylor Scott and White All Saints Medical Center–Fort Worth in Fort Worth, TX is not nationally ranked in any specialty.",/best-hospitals/area/tx/baylor-all-saints-medical-center-at-fort-worth-6741390/doctors?specialty_urlname=nephrology,/best-hospitals/area/tx/baylor-all-saints-medical-center-at-fort-worth-6741390/nephrology,,6741390,,,"{'city': 'Fort Worth', 'state': {'abbreviation': 'TX', 'name': 'Texas'}, 'zip_code': '76104-4192', 'geolocation': {'lat': 32.7295, 'lon': -97.3455}, 'address': '1400 Eighth Avenue'}",Baylor Scott and White All Saints Medical Center–Fort Worth,(817) 926-2544,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.1/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/tx/baylor-all-saints-medical-center-at-fort-worth-6741390
5,6933915,,[],"Kaiser Permanente Woodland Hills Medical Center in Woodland Hills, CA is not nationally ranked in any specialty.",/best-hospitals/area/ca/kaiser-permanente-woodland-hills-medical-center-6933915/doctors?specialty_urlname=nephrology,/best-hospitals/area/ca/kaiser-permanente-woodland-hills-medical-center-6933915/nephrology,,6933915,,,"{'city': 'Woodland Hills', 'state': {'abbreviation': 'CA', 'name': 'California'}, 'zip_code': '91367-6798', 'geolocation': {'lat': 34.1704, 'lon': -118.59}, 'address': '5601 DeSoto Avenue'}",Kaiser Permanente Woodland Hills Medical Center,(818) 719-2000,https://www.usnews.com/dims4/USNEWS/c7b5569/17177859217/resize/200x150^/crop/200x150+0.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F04%2F047f7223-44c0-4a06-af00-b590031254fe.jpeg,https://www.usnews.com/dims4/USNEWS/83be94b/17177859217/resize/90x90^/crop/90x90+15.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F04%2F047f7223-44c0-4a06-af00-b590031254fe.jpeg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.1/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ca/kaiser-permanente-woodland-hills-medical-center-6933915
6,6320350,,[],"Suburban Hospital in Bethesda, MD is not nationally ranked in any specialty.",/best-hospitals/area/md/suburban-hospital-6320350/doctors?specialty_urlname=nephrology,/best-hospitals/area/md/suburban-hospital-6320350/nephrology,,6320350,,,"{'city': 'Bethesda', 'state': {'abbreviation': 'MD', 'name': 'Maryland'}, 'zip_code': '20814-1497', 'geolocation': {'lat': 38.9973, 'lon': -77.1105}, 'address': '8600 Old Georgetown Road'}",Suburban Hospital,(301) 896-3100,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.1/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/md/suburban-hospital-6320350
7,6410515,,[],"UH Regional Hospitals in Cleveland, OH is not nationally ranked in any specialty.",/best-hospitals/area/oh/uh-regional-hospitals-6410515/doctors?specialty_urlname=nephrology,/best-hospitals/area/oh/uh-regional-hospitals-6410515/nephrology,,6410515,,,"{'city': 'Cleveland', 'state': {'abbreviation': 'OH', 'name': 'Ohio'}, 'zip_code': '44143-1116', 'geolocation': {'lat': 41.5807, 'lon': -81.4891}, 'address': '27100 Chardon Road'}",UH Regional Hospitals,(440) 585-6500,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '34.1/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/oh/uh-regional-hospitals-6410515
